Id,SalePrice
1632,253465.5
1633,178973.33
1634,205039.02
1635,178328.77
1636,147286.92
1637,237632.67
1638,198614.98
1639,180554.48
1640,256523.58
1641,188454.45
1642,242805.77
1643,222471.19
1644,230973.39
1645,190831.89
1646,157089.94
1647,157097.11
1648,136074.98
1649,142298.64
1650,122839.08
1651,119854.93
1652,96532.86
1653,91372.18
1654,135732.8
1655,142370.67
1656,134943.77
1657,137521.66
1658,148748.61
1659,113258.93
1660,143952.64
1661,442940.84
1662,422212.84
1663,371336.0
1664,512809.53
1665,258227.75
1666,337295.1
1667,301956.97
1668,315966.03
1669,277161.34
1670,319936.5
1671,287690.03
1672,493916.6
1673,297930.78
1674,245930.28
1675,201468.11
1676,204654.17
1677,215790.81
1678,536315.7
1679,413924.84
1680,317588.9
1681,220212.39
1682,309420.72
1683,191514.39
1684,170804.23
1685,179735.95
1686,173001.94
1687,168221.95
1688,202212.84
1689,194162.22
1690,199917.58
1691,183538.53
1692,253127.58
1693,169292.14
1694,183031.77
1695,157094.38
1696,287177.4
1697,160598.97
1698,385316.53
1699,249711.23
1700,232911.9
1701,273924.53
1702,233856.7
1703,227915.2
1704,300515.72
1705,224281.97
1706,433745.9
1707,217410.17
1708,202972.2
1709,258825.56
1710,218313.11
1711,255247.25
1712,270646.84
1713,279698.28
1714,241649.52
1715,224257.52
1716,185568.75
1717,164445.98
1718,143391.88
1719,212670.14
1720,213336.58
1721,165878.33
1722,131421.53
1723,163220.95
1724,215665.14
1725,264298.66
1726,191698.94
1727,161857.36
1728,174750.98
1729,161223.48
1730,175592.61
1731,136303.33
1732,126532.13
1733,125405.45
1734,132641.89
1735,138845.98
1736,112963.48
1737,332528.7
1738,235662.62
1739,198021.34
1740,237974.83
1741,199673.27
1742,183007.92
1743,183673.02
1744,267256.6
1745,207875.55
1746,218477.16
1747,204167.48
1748,240126.95
1749,157047.33
1750,142591.8
1751,280784.25
1752,125518.13
1753,160229.2
1754,189949.83
1755,164502.89
1756,125838.12
1757,120278.76
1758,140738.3
1759,162341.5
1760,169993.84
1761,156120.67
1762,201498.03
1763,170431.08
1764,116869.22
1765,202722.98
1766,164073.48
1767,242959.3
1768,151080.89
1769,166246.02
1770,161168.64
1771,132841.47
1772,141254.86
1773,139568.0
1774,167654.67
1775,150293.47
1776,136982.08
1777,113397.336
1778,154713.52
1779,141958.42
1780,180658.39
1781,132643.05
1782,87882.58
1783,131813.42
1784,112877.164
1785,126892.74
1786,154068.0
1787,170913.98
1788,58483.094
1789,99506.57
1790,89543.18
1791,204621.19
1792,150076.25
1793,127658.05
1794,160964.05
1795,136131.14
1796,133176.14
1797,124309.62
1798,120923.164
1799,107411.195
1800,135237.39
1801,145118.73
1802,131979.86
1803,156405.44
1804,144179.34
1805,140276.14
1806,123891.445
1807,146458.89
1808,127359.67
1809,136307.8
1810,143486.52
1811,103346.19
1812,111434.31
1813,122128.25
1814,94595.305
1815,58725.145
1816,105906.586
1817,123013.21
1818,163768.95
1819,123223.98
1820,67419.86
1821,105434.65
1822,143204.08
1823,71191.77
1824,138905.44
1825,135251.28
1826,99388.25
1827,111256.98
1828,139642.19
1829,101590.445
1830,145707.75
1831,164358.83
1832,88308.09
1833,145726.77
1834,127158.83
1835,128081.14
1836,139791.56
1837,104420.22
1838,126917.36
1839,88743.25
1840,149963.14
1841,146799.97
1842,96652.11
1843,154838.89
1844,141230.08
1845,145443.16
1846,160834.94
1847,152872.6
1848,65232.227
1849,134640.7
1850,128066.34
1851,160528.86
1852,116003.92
1853,149675.95
1854,175005.52
1855,158502.77
1856,233537.89
1857,162351.14
1858,147843.62
1859,121367.695
1860,150054.4
1861,120717.664
1862,304277.8
1863,249218.14
1864,249575.92
1865,320084.4
1866,291450.84
1867,220606.58
1868,301807.97
1869,204538.61
1870,222431.08
1871,218990.45
1872,172849.64
1873,261253.69
1874,155715.89
1875,209776.5
1876,201010.55
1877,209136.92
1878,221912.67
1879,157199.22
1880,137774.67
1881,305493.53
1882,274884.5
1883,192993.48
1884,192160.42
1885,237390.62
1886,291163.16
1887,213871.11
1888,276752.28
1889,169422.02
1890,139091.06
1891,130897.695
1892,108807.945
1893,138306.56
1894,131356.27
1895,147268.52
1896,124356.57
1897,133378.55
1898,116105.37
1899,154141.14
1900,147024.7
1901,176675.17
1902,161301.55
1903,191562.44
1904,140274.1
1905,190540.67
1906,167108.14
1907,196493.62
1908,103357.445
1909,132142.05
1910,117942.305
1911,192021.73
1912,264962.16
1913,136805.12
1914,72504.55
1915,258696.17
1916,104166.43
1917,242566.42
1918,149119.48
1919,192072.56
1920,155234.7
1921,395662.66
1922,301708.25
1923,205629.23
1924,198942.33
1925,217024.73
1926,382101.25
1927,137184.66
1928,172997.81
1929,136448.83
1930,153390.89
1931,154823.0
1932,136605.83
1933,188136.23
1934,187078.89
1935,178222.5
1936,193386.05
1937,174899.4
1938,195489.56
1939,249270.19
1940,183574.03
1941,180148.83
1942,188205.16
1943,200898.86
1944,318020.78
1945,349589.97
1946,148548.16
1947,269583.06
1948,203462.33
1949,246324.61
1950,184373.48
1951,262453.66
1952,184711.61
1953,160110.73
1954,190602.72
1955,133202.28
1956,434450.62
1957,150973.86
1958,319795.0
1959,157481.36
1960,118634.67
1961,119271.63
1962,97064.49
1963,100999.1
1964,107953.336
1965,136030.23
1966,124462.26
1967,312157.56
1968,383713.4
1969,386482.66
1970,466381.88
1971,496660.4
1972,387333.9
1973,249360.19
1974,323809.66
1975,489357.78
1976,282052.62
1977,399740.56
1978,367763.53
1979,304918.47
1980,190425.34
1981,340521.88
1982,216549.56
1983,200027.9
1984,172059.55
1985,223604.5
1986,217160.53
1987,182343.42
1988,185891.8
1989,204119.44
1990,215880.83
1991,238610.02
1992,211788.05
1993,176736.08
1994,278142.38
1995,196985.33
1996,248353.39
1997,300179.03
1998,366283.1
1999,252591.27
2000,320590.16
2001,255157.8
2002,238823.8
2003,248339.75
2004,302774.53
2005,215325.98
2006,220151.67
2007,250319.25
2008,211921.05
2009,203241.36
2010,192247.77
2011,152551.86
2012,169908.19
2013,200399.36
2014,196212.66
2015,177438.8
2016,205683.27
2017,205141.55
2018,148966.61
2019,135340.03
2020,112497.62
2021,120265.73
2022,176912.42
2023,158996.52
2024,250469.64
2025,344797.34
2026,178699.55
2027,164499.34
2028,162959.5
2029,162449.77
2030,262451.44
2031,235101.62
2032,243432.86
2033,247221.98
2034,171567.7
2035,217464.27
2036,191877.98
2037,193148.52
2038,263050.06
2039,228851.78
2040,366017.03
2041,232511.36
2042,212380.39
2043,179458.45
2044,174797.83
2045,172454.8
2046,134778.27
2047,136140.86
2048,142268.48
2049,120602.625
2050,169684.14
2051,95801.52
2052,139317.17
2053,144468.2
2054,98390.77
2055,157121.05
2056,136949.47
2057,119153.164
2058,237561.89
2059,143338.2
2060,161845.2
2061,148459.05
2062,131058.3
2063,105320.555
2064,139809.39
2065,134350.48
2066,141356.27
2067,131756.42
2068,131926.0
2069,99387.38
2070,121459.39
2071,106970.85
2072,118812.32
2073,141466.8
2074,81878.78
2075,158701.05
2076,125756.875
2077,156492.08
2078,130300.15
2079,127401.6
2080,113951.06
2081,126290.234
2082,149107.69
2083,158364.1
2084,105856.87
2085,115481.46
2086,109321.12
2087,120865.77
2088,116880.21
2089,72186.21
2090,137703.56
2091,117744.766
2092,135351.06
2093,138273.67
2094,118820.9
2095,110342.08
2096,82982.99
2097,97495.164
2098,119383.89
2099,52459.062
2100,106826.98
2101,114044.63
2102,128419.4
2103,102352.414
2104,138378.05
2105,138704.52
2106,85600.84
2107,203210.72
2108,117297.23
2109,114948.78
2110,153384.83
2111,142003.08
2112,150566.73
2113,117488.29
2114,122703.24
2115,159341.52
2116,116875.164
2117,140479.67
2118,120225.37
2119,108760.734
2120,123617.586
2121,124487.49
2122,109360.03
2123,81277.44
2124,162252.14
2125,128614.77
2126,165741.52
2127,174630.2
2128,137253.73
2129,104600.01
2130,139458.94
2131,139840.77
2132,117899.57
2133,125878.586
2134,122016.92
2135,96068.266
2136,97710.96
2137,126201.01
2138,136191.6
2139,148831.55
2140,146353.47
2141,145109.45
2142,141597.61
2143,167014.88
2144,121326.73
2145,145524.45
2146,167337.45
2147,150463.33
2148,135032.83
2149,142578.9
2150,181163.86
2151,114386.82
2152,194483.44
2153,177143.34
2154,118024.71
2155,144170.25
2156,266992.44
2157,242569.56
2158,238984.58
2159,219659.98
2160,183702.39
2161,223948.19
2162,471616.06
2163,325241.2
2164,232247.06
2165,215189.2
2166,157352.69
2167,207423.27
2168,190313.03
2169,213236.98
2170,151078.23
2171,154754.52
2172,139902.08
2173,177584.16
2174,228217.66
2175,298326.6
2176,316122.1
2177,255544.48
2178,204811.78
2179,148949.2
2180,246911.95
2181,189428.81
2182,200576.27
2183,183099.97
2184,140428.52
2185,146204.9
2186,136648.64
2187,149507.89
2188,158627.92
2189,243380.38
2190,88980.55
2191,90279.9
2192,99156.945
2193,113526.51
2194,111050.79
2195,111957.85
2196,106592.49
2197,127438.72
2198,162737.89
2199,196376.25
2200,142052.47
2201,140898.47
2202,195485.69
2203,163124.12
2204,192436.78
2205,129754.27
2206,146601.36
2207,200694.73
2208,252151.98
2209,189569.14
2210,116712.64
2211,119349.04
2212,113725.555
2213,99113.26
2214,143770.8
2215,102910.055
2216,148030.53
2217,80518.76
2218,92882.66
2219,86982.664
2220,85491.09
2221,259677.92
2222,234818.62
2223,226382.6
2224,194161.47
2225,148609.39
2226,196993.44
2227,199832.89
2228,251942.58
2229,265156.25
2230,154669.69
2231,212209.61
2232,149388.05
2233,185207.11
2234,225722.36
2235,243024.4
2236,293884.47
2237,364556.6
2238,185301.3
2239,133094.33
2240,152012.86
2241,162488.5
2242,129788.58
2243,131357.16
2244,110971.19
2245,110281.695
2246,155432.47
2247,113806.62
2248,128008.69
2249,123986.445
2250,127800.63
2251,166035.72
2252,172923.28
2253,151179.48
2254,195764.86
2255,202733.73
2256,178966.31
2257,193356.0
2258,153821.92
2259,179665.27
2260,167245.67
2261,176204.83
2262,217543.03
2263,356075.03
2264,396492.72
2265,196260.89
2266,266854.66
2267,388247.1
2268,388403.56
2269,154111.33
2270,190641.05
2271,203150.92
2272,177710.27
2273,158901.83
2274,177689.7
2275,156111.27
2276,185796.9
2277,166235.84
2278,150756.36
2279,124654.45
2280,136787.52
2281,172180.98
2282,196201.97
2283,106136.586
2284,100219.664
2285,135012.36
2286,127009.305
2287,334876.6
2288,274626.03
2289,452663.53
2290,473641.7
2291,335081.94
2292,447813.1
2293,511031.22
2294,397747.8
2295,511646.72
2296,319631.97
2297,320306.88
2298,298621.0
2299,412853.03
2300,378609.22
2301,300716.1
2302,277536.97
2303,233835.77
2304,247783.75
2305,209908.89
2306,197844.23
2307,201351.73
2308,222372.3
2309,250038.83
2310,209225.97
2311,209199.64
2312,176625.17
2313,178055.92
2314,175745.28
2315,190809.53
2316,219227.05
2317,159178.3
2318,191239.52
2319,186796.9
2320,178653.89
2321,234976.14
2322,189133.84
2323,189614.2
2324,169609.48
2325,210719.58
2326,169843.47
2327,217276.2
2328,247678.62
2329,202361.39
2330,178459.42
2331,407732.97
2332,369259.7
2333,330020.84
2334,248958.62
2335,281475.47
2336,313549.25
2337,209087.14
2338,297009.72
2339,217993.7
2340,424752.2
2341,234581.97
2342,232696.03
2343,234904.61
2344,210122.64
2345,221401.14
2346,216091.5
2347,212179.7
2348,261641.19
2349,184049.06
2350,313121.3
2351,254314.8
2352,245946.44
2353,297711.0
2354,152667.69
2355,155681.19
2356,165318.11
2357,194302.08
2358,216657.42
2359,128855.695
2360,113291.26
2361,139339.72
2362,316451.16
2363,143940.6
2364,167386.48
2365,224638.8
2366,193505.98
2367,221586.7
2368,216622.03
2369,231470.34
2370,167189.77
2371,169696.78
2372,196207.38
2373,260107.5
2374,333213.72
2375,256318.27
2376,320193.75
2377,302589.66
2378,150012.52
2379,187305.83
2380,154435.17
2381,172159.14
2382,186965.45
2383,198306.0
2384,244679.92
2385,161385.6
2386,145019.36
2387,143554.44
2388,103493.98
2389,129583.76
2390,150686.67
2391,142132.14
2392,114181.0
2393,158970.06
2394,141562.95
2395,194422.06
2396,157281.3
2397,206529.0
2398,149791.4
2399,70546.21
2400,66166.734
2401,122549.81
2402,142290.39
2403,128977.86
2404,165041.23
2405,158014.02
2406,140223.12
2407,128165.93
2408,136693.25
2409,126623.02
2410,166292.55
2411,118401.92
2412,172392.77
2413,132440.53
2414,143875.14
2415,137982.45
2416,130537.72
2417,136816.48
2418,136549.39
2419,133082.27
2420,136291.8
2421,166133.81
2422,113216.41
2423,158180.16
2424,148284.52
2425,270701.9
2426,134902.86
2427,146755.6
2428,186423.31
2429,119036.125
2430,131845.02
2431,125584.164
2432,149818.23
2433,141392.33
2434,141698.12
2435,159899.38
2436,100268.17
2437,106689.7
2438,119023.78
2439,115133.71
2440,114188.73
2441,106731.055
2442,91290.164
2443,125276.41
2444,124552.65
2445,99733.02
2446,148096.98
2447,178099.08
2448,135162.97
2449,112400.586
2450,153320.42
2451,131092.14
2452,221061.95
2453,108830.195
2454,118645.08
2455,130766.3
2456,128646.56
2457,125865.88
2458,133271.33
2459,110564.68
2460,138572.86
2461,112202.84
2462,132779.14
2463,118698.77
2464,164233.08
2465,143853.12
2466,118299.445
2467,130558.45
2468,83919.29
2469,91920.93
2470,179557.44
2471,197822.67
2472,165215.56
2473,111877.45
2474,116457.04
2475,197361.64
2476,117141.28
2477,135723.27
2478,140825.28
2479,123263.805
2480,146948.33
2481,166590.11
2482,122181.03
2483,116276.68
2484,133168.45
2485,117409.9
2486,164841.02
2487,170703.5
2488,153104.23
2489,146911.3
2490,175402.03
2491,107871.51
2492,198839.48
2493,150857.66
2494,149752.02
2495,117853.766
2496,222269.7
2497,150327.33
2498,114195.164
2499,89552.96
2500,140373.47
2501,139109.39
2502,150049.31
2503,117097.4
2504,157997.55
2505,243861.8
2506,257810.23
2507,302807.34
2508,255576.31
2509,206408.3
2510,203270.66
2511,174429.61
2512,204933.58
2513,214972.72
2514,229685.36
2515,147904.17
2516,161844.95
2517,153551.42
2518,169555.34
2519,248317.2
2520,234978.06
2521,199011.02
2522,224897.17
2523,122576.26
2524,149006.14
2525,144306.05
2526,143788.7
2527,125764.34
2528,128699.49
2529,133627.0
2530,117686.586
2531,269770.16
2532,228314.36
2533,193014.83
2534,203092.92
2535,337206.1
2536,242105.39
2537,222197.98
2538,188669.61
2539,194459.53
2540,181992.98
2541,179651.14
2542,176398.2
2543,144840.9
2544,136365.11
2545,142126.42
2546,124334.26
2547,142225.28
2548,177538.3
2549,165641.73
2550,451934.66
2551,135032.5
2552,139034.98
2553,94307.15
2554,99063.77
2555,118144.16
2556,98016.32
2557,120937.586
2558,115753.055
2559,152007.89
2560,137762.19
2561,135491.83
2562,135671.8
2563,147786.64
2564,180451.56
2565,137266.08
2566,172213.89
2567,129951.56
2568,243348.98
2569,184892.06
2570,114007.97
2571,168218.98
2572,145246.17
2573,207972.94
2574,209737.05
2575,115879.86
2576,149103.2
2577,149961.23
2578,75671.02
2579,82320.28
2580,139611.05
2581,120973.39
2582,141476.89
2583,286943.16
2584,177854.02
2585,189666.1
2586,250242.75
2587,202893.33
2588,146302.52
2589,157281.33
2590,213931.64
2591,236861.08
2592,224765.55
2593,246235.66
2594,153796.7
2595,196706.97
2596,307219.03
2597,191877.34
2598,301910.97
2599,305939.22
2600,151745.17
2601,159430.28
2602,88000.75
2603,103430.23
2604,96085.37
2605,85402.43
2606,165311.66
2607,236150.36
2608,241900.17
2609,163327.14
2610,117392.805
2611,163780.7
2612,162526.89
2613,130471.57
2614,117598.195
2615,168126.97
2616,151828.89
2617,206271.25
2618,255799.77
2619,215137.2
2620,195504.28
2621,177341.2
2622,191346.73
2623,264669.38
2624,355715.9
2625,299116.53
2626,170493.31
2627,147675.8
2628,441718.97
2629,460245.34
2630,351892.0
2631,440944.28
2632,409344.53
2633,287105.16
2634,401264.6
2635,168132.83
2636,171185.19
2637,180594.58
2638,284347.28
2639,182786.88
2640,155333.66
2641,106547.13
2642,208148.7
2643,105679.43
2644,120329.63
2645,102985.13
2646,94794.73
2647,99792.63
2648,137845.44
2649,151742.52
2650,129576.984
2651,133562.67
2652,389840.72
2653,224843.08
2654,251682.12
2655,415401.97
2656,328636.47
2657,330595.06
2658,321161.7
2659,307726.66
2660,371066.28
2661,367733.44
2662,348509.53
2663,299512.12
2664,231612.27
2665,333786.03
2666,274676.4
2667,181683.02
2668,185781.55
2669,189253.08
2670,302707.84
2671,190522.11
2672,199401.64
2673,206069.7
2674,196344.48
2675,175998.3
2676,197106.89
2677,209573.22
2678,260777.39
2679,265163.44
2680,289234.34
2681,349997.1
2682,298743.0
2683,393635.9
2684,308181.97
2685,293685.22
2686,270043.78
2687,315361.06
2688,200515.64
2689,203220.89
2690,453557.47
2691,199445.14
2692,155642.03
2693,196557.81
2694,149334.67
2695,196453.16
2696,189624.3
2697,193297.0
2698,155842.98
2699,190843.3
2700,162605.66
2701,148455.12
2702,105093.01
2703,129946.82
2704,151339.23
2705,123990.625
2706,114692.14
2707,130495.48
2708,141952.95
2709,111051.9
2710,137721.92
2711,230613.31
2712,380927.9
2713,174729.39
2714,147795.72
2715,184090.23
2716,152955.89
2717,194618.61
2718,221110.34
2719,149984.7
2720,157029.3
2721,129740.484
2722,158224.83
2723,153420.58
2724,131206.36
2725,135009.48
2726,163361.36
2727,194823.52
2728,199374.1
2729,132381.86
2730,149581.38
2731,129793.21
2732,130249.97
2733,155596.4
2734,152081.6
2735,134438.86
2736,149278.17
2737,114968.82
2738,129770.66
2739,164004.67
2740,136015.66
2741,154793.58
2742,132365.3
2743,166500.1
2744,138137.61
2745,146108.67
2746,156361.3
2747,159202.39
2748,118702.23
2749,134939.95
2750,132533.17
2751,156775.02
2752,183891.48
2753,139321.08
2754,261548.7
2755,133111.7
2756,96888.086
2757,84531.51
2758,89688.414
2759,153159.86
2760,135696.22
2761,147205.97
2762,145184.97
2763,167521.28
2764,126111.74
2765,243426.73
2766,130289.43
2767,100935.39
2768,136636.75
2769,137832.3
2770,136817.1
2771,115626.24
2772,127484.805
2773,194853.06
2774,138230.05
2775,129071.484
2776,136057.45
2777,130898.8
2778,100817.52
2779,132771.98
2780,109720.836
2781,93565.58
2782,97121.77
2783,120265.69
2784,110292.445
2785,137420.97
2786,68300.4
2787,123629.35
2788,77852.01
2789,146950.78
2790,95733.125
2791,71547.13
2792,76920.91
2793,176973.22
2794,108237.69
2795,122632.27
2796,103940.38
2797,201018.39
2798,123131.555
2799,122383.484
2800,69847.445
2801,111468.05
2802,133753.86
2803,176790.6
2804,154433.84
2805,111649.664
2806,90671.04
2807,159424.61
2808,155101.8
2809,144209.16
2810,134005.86
2811,195508.98
2812,154960.52
2813,153879.53
2814,155079.33
2815,128110.76
2816,207621.8
2817,166895.42
2818,138399.83
2819,156475.52
2820,151418.48
2821,108900.164
2822,190273.14
2823,368771.03
2824,208423.67
2825,108891.695
2826,134762.14
2827,148301.27
2828,271361.88
2829,200003.25
2830,240461.53
2831,186985.83
2832,290209.16
2833,297251.9
2834,214659.98
2835,213349.75
2836,199849.86
2837,170113.22
2838,156927.92
2839,173231.88
2840,202326.17
2841,219615.69
2842,231790.11
2843,155674.83
2844,170944.67
2845,126924.13
2846,216694.6
2847,217263.45
2848,225020.08
2849,211039.58
2850,279945.47
2851,205385.83
2852,225533.45
2853,261435.7
2854,149713.05
2855,203061.2
2856,219769.2
2857,189407.08
2858,221678.0
2859,129350.3
2860,133082.48
2861,156341.45
2862,195426.08
2863,136508.58
2864,298008.4
2865,148451.73
2866,145933.27
2867,98980.22
2868,110136.01
2869,118803.39
2870,133827.27
2871,90988.35
2872,48724.582
2873,114581.73
2874,139650.05
2875,115299.43
2876,156160.52
2877,151070.23
2878,163416.38
2879,154754.0
2880,108981.27
2881,181467.0
2882,195500.67
2883,179469.64
2884,180332.64
2885,170850.23
2886,282397.78
2887,107256.27
2888,134061.8
2889,55100.79
2890,76913.46
2891,146647.36
2892,64927.586
2893,96352.97
2894,85419.13
2895,306172.2
2896,246539.55
2897,175535.86
2898,147394.75
2899,198600.97
2900,158550.33
2901,249311.38
2902,187476.05
2903,343828.2
2904,343603.97
2905,149334.64
2906,182493.98
2907,124482.4
2908,127626.24
2909,135938.67
2910,85500.6
2911,89213.195
2912,169516.36
2913,88868.71
2914,81684.18
2915,85969.53
2916,90731.84
2917,177203.5
2918,132731.55
2919,210265.81
