Id,SalePrice
2031,270000.0
2032,270000.0
2033,328900.0
2034,155000.0
2035,205950.0
2036,160000.0
2037,160000.0
2038,402000.0
2039,245500.0
2040,160000.0
2041,206300.0
2042,222000.0
2043,175000.0
2044,166000.0
2045,191000.0
2046,135000.0
2047,125000.0
2048,117500.0
2049,214500.0
2050,140000.0
2051,110000.0
2052,155000.0
2053,135000.0
2054,159434.0
2055,155000.0
2056,139000.0
2057,110000.0
2058,179900.0
2059,139000.0
2060,155000.0
2061,166000.0
2062,155000.0
2063,97000.0
2064,230000.0
2065,132000.0
2066,131500.0
2067,112000.0
2068,214500.0
2069,97000.0
2070,107900.0
2071,86000.0
2072,265979.0
2073,128500.0
2074,145250.0
2075,149900.0
2076,110000.0
2077,160000.0
2078,117500.0
2079,132000.0
2080,140000.0
2081,126000.0
2082,145000.0
2083,145000.0
2084,103000.0
2085,120000.0
2086,158500.0
2087,105000.0
2088,138887.0
2089,86000.0
2090,125500.0
2091,107500.0
2092,119500.0
2093,105000.0
2094,100000.0
2095,163000.0
2096,80500.0
2097,34900.0
2098,120500.0
2099,60000.0
2100,145000.0
2101,106000.0
2102,91300.0
2103,120000.0
2104,119500.0
2105,105000.0
2106,108500.0
2107,200000.0
2108,100000.0
2109,158500.0
2110,113000.0
2111,79900.0
2112,135000.0
2113,91300.0
2114,66500.0
2115,140200.0
2116,129000.0
2117,93000.0
2118,93000.0
2119,119000.0
2120,127000.0
2121,110000.0
2122,141000.0
2123,180000.0
2124,164000.0
2125,128000.0
2126,169000.0
2127,140000.0
2128,114504.0
2129,52000.0
2130,154000.0
2131,119500.0
2132,119500.0
2133,102000.0
2134,119500.0
2135,97000.0
2136,127500.0
2137,154000.0
2138,98300.0
2139,107000.0
2140,142000.0
2141,145000.0
2142,154000.0
2143,107000.0
2144,197900.0
2145,114500.0
2146,167500.0
2147,142600.0
2148,107500.0
2149,120500.0
2150,174000.0
2151,126000.0
2152,109000.0
2153,145000.0
2154,123000.0
2155,118000.0
2156,200000.0
2157,227000.0
2158,277000.0
2159,170000.0
2160,164990.0
2161,245350.0
2162,240000.0
2163,270000.0
2164,171000.0
2165,190000.0
2166,132250.0
2167,293077.0
2168,231500.0
2169,214000.0
2170,230000.0
2171,180500.0
2172,146800.0
2173,190000.0
2174,228500.0
2175,280000.0
2176,259000.0
2177,228000.0
2178,183000.0
2179,131500.0
2180,196000.0
2181,214000.0
2182,279500.0
2183,204000.0
2184,136000.0
2185,175000.0
2186,165500.0
2187,125000.0
2188,120000.0
2189,169000.0
2190,82000.0
2191,152000.0
2192,123000.0
2193,79000.0
2194,97500.0
2195,132250.0
2196,144500.0
2197,133000.0
2198,215000.0
2199,171500.0
2200,105500.0
2201,135000.0
2202,145000.0
2203,115000.0
2204,124000.0
2205,58500.0
2206,157000.0
2207,200100.0
2208,205000.0
2209,215000.0
2210,120000.0
2211,132000.0
2212,126000.0
2213,91000.0
2214,131000.0
2215,102000.0
2216,143000.0
2217,83000.0
2218,66500.0
2219,120000.0
2220,126000.0
2221,392500.0
2222,275000.0
2223,385000.0
2224,239900.0
2225,145000.0
2226,193500.0
2227,207000.0
2228,174000.0
2229,280000.0
2230,167500.0
2231,196500.0
2232,179200.0
2233,177500.0
2234,187500.0
2235,217000.0
2236,232000.0
2237,319000.0
2238,207500.0
2239,147000.0
2240,164000.0
2241,158000.0
2242,102000.0
2243,127000.0
2244,91000.0
2245,91000.0
2246,154500.0
2247,119500.0
2248,124500.0
2249,124500.0
2250,124500.0
2251,185000.0
2252,206900.0
2253,172785.0
2254,193000.0
2255,216500.0
2256,183500.0
2257,272000.0
2258,262500.0
2259,189000.0
2260,170000.0
2261,160200.0
2262,212000.0
2263,275500.0
2264,501837.0
2265,158000.0
2266,320000.0
2267,170000.0
2268,314813.0
2269,153900.0
2270,194500.0
2271,229000.0
2272,248000.0
2273,162500.0
2274,175500.0
2275,185000.0
2276,229000.0
2277,160000.0
2278,187500.0
2279,117500.0
2280,111000.0
2281,179000.0
2282,160000.0
2283,83000.0
2284,88000.0
2285,148500.0
2286,127000.0
2287,314813.0
2288,281000.0
2289,394617.0
2290,270000.0
2291,361919.0
2292,385000.0
2293,313000.0
2294,412500.0
2295,501837.0
2296,233230.0
2297,345000.0
2298,337500.0
2299,236000.0
2300,320000.0
2301,240000.0
2302,281000.0
2303,209500.0
2304,395000.0
2305,367294.0
2306,165000.0
2307,176000.0
2308,209500.0
2309,277500.0
2310,392000.0
2311,184100.0
2312,167500.0
2313,176000.0
2314,179665.0
2315,167500.0
2316,174000.0
2317,175000.0
2318,167500.0
2319,162000.0
2320,176000.0
2321,227000.0
2322,167240.0
2323,173000.0
2324,170000.0
2325,233170.0
2326,163900.0
2327,183500.0
2328,185000.0
2329,216500.0
2330,175000.0
2331,313000.0
2332,315750.0
2333,755000.0
2334,250000.0
2335,262500.0
2336,410000.0
2337,187750.0
2338,311872.0
2339,225000.0
2340,314813.0
2341,213000.0
2342,181134.0
2343,262500.0
2344,254900.0
2345,232000.0
2346,318061.0
2347,172500.0
2348,239900.0
2349,164500.0
2350,280000.0
2351,201000.0
2352,232600.0
2353,272000.0
2354,147000.0
2355,137500.0
2356,159000.0
2357,190000.0
2358,187000.0
2359,108000.0
2360,129000.0
2361,138000.0
2362,222000.0
2363,108000.0
2364,125000.0
2365,392000.0
2366,160200.0
2367,144152.0
2368,232000.0
2369,174000.0
2370,179400.0
2371,179400.0
2372,179000.0
2373,250000.0
2374,275500.0
2375,270000.0
2376,350000.0
2377,207500.0
2378,108959.0
2379,160000.0
2380,137500.0
2381,145250.0
2382,164000.0
2383,215000.0
2384,226000.0
2385,218000.0
2386,157000.0
2387,139000.0
2388,101800.0
2389,107000.0
2390,143000.0
2391,130000.0
2392,124500.0
2393,152000.0
2394,181500.0
2395,200000.0
2396,126175.0
2397,197900.0
2398,127500.0
2399,125000.0
2400,110000.0
2401,120500.0
2402,128000.0
2403,124000.0
2404,137500.0
2405,142000.0
2406,111000.0
2407,134500.0
2408,125000.0
2409,177000.0
2410,167000.0
2411,129500.0
2412,139000.0
2413,148000.0
2414,165500.0
2415,135000.0
2416,119000.0
2417,117500.0
2418,117500.0
2419,93000.0
2420,111000.0
2421,136000.0
2422,100000.0
2423,136000.0
2424,139950.0
2425,200000.0
2426,93500.0
2427,96500.0
2428,170000.0
2429,145000.0
2430,128500.0
2431,177000.0
2432,134500.0
2433,177000.0
2434,148000.0
2435,157900.0
2436,125000.0
2437,109500.0
2438,129000.0
2439,100000.0
2440,122900.0
2441,125000.0
2442,100000.0
2443,126500.0
2444,116000.0
2445,130000.0
2446,140000.0
2447,205950.0
2448,200100.0
2449,134800.0
2450,140000.0
2451,125500.0
2452,146000.0
2453,100000.0
2454,155000.0
2455,125000.0
2456,145000.0
2457,128000.0
2458,126000.0
2459,126000.0
2460,87000.0
2461,132500.0
2462,133000.0
2463,149000.0
2464,137000.0
2465,120500.0
2466,140000.0
2467,115000.0
2468,139000.0
2469,108500.0
2470,179900.0
2471,130250.0
2472,120000.0
2473,143750.0
2474,119500.0
2475,167500.0
2476,108000.0
2477,124500.0
2478,394432.0
2479,61000.0
2480,259500.0
2481,93000.0
2482,91000.0
2483,125000.0
2484,130250.0
2485,108000.0
2486,144500.0
2487,179900.0
2488,126000.0
2489,102000.0
2490,158500.0
2491,88000.0
2492,208900.0
2493,64500.0
2494,90000.0
2495,151000.0
2496,200500.0
2497,97500.0
2498,124500.0
2499,119500.0
2500,140000.0
2501,135000.0
2502,131000.0
2503,135000.0
2504,153900.0
2505,194500.0
2506,305900.0
2507,380000.0
2508,221500.0
2509,245350.0
2510,204900.0
2511,191000.0
2512,230000.0
2513,250000.0
2514,245500.0
2515,162000.0
2516,185000.0
2517,136500.0
2518,154500.0
2519,191000.0
2520,208500.0
2521,195000.0
2522,261500.0
2523,119500.0
2524,135000.0
2525,93500.0
2526,128500.0
2527,85000.0
2528,97000.0
2529,134800.0
2530,143250.0
2531,240000.0
2532,250000.0
2533,196500.0
2534,192000.0
2535,237000.0
2536,381000.0
2537,286000.0
2538,186500.0
2539,194000.0
2540,169990.0
2541,188500.0
2542,174000.0
2543,97500.0
2544,148000.0
2545,109000.0
2546,98600.0
2547,140200.0
2548,118858.0
2549,168500.0
2550,385000.0
2551,148000.0
2552,133900.0
2553,115000.0
2554,145000.0
2555,90350.0
2556,120500.0
2557,115000.0
2558,200000.0
2559,153000.0
2560,124000.0
2561,126000.0
2562,100000.0
2563,126000.0
2564,164000.0
2565,151000.0
2566,145000.0
2567,93000.0
2568,143000.0
2569,175000.0
2570,120000.0
2571,179200.0
2572,110000.0
2573,268000.0
2574,197000.0
2575,120500.0
2576,177000.0
2577,136000.0
2578,116000.0
2579,81000.0
2580,160000.0
2581,129900.0
2582,132000.0
2583,392500.0
2584,240000.0
2585,140000.0
2586,212000.0
2587,174000.0
2588,135000.0
2589,143250.0
2590,207000.0
2591,155000.0
2592,189000.0
2593,213490.0
2594,202900.0
2595,192000.0
2596,312500.0
2597,179200.0
2598,187500.0
2599,314813.0
2600,159500.0
2601,115000.0
2602,88000.0
2603,91000.0
2604,83000.0
2605,85000.0
2606,135000.0
2607,218000.0
2608,158000.0
2609,143250.0
2610,124500.0
2611,145250.0
2612,143900.0
2613,132500.0
2614,108000.0
2615,157500.0
2616,128500.0
2617,60000.0
2618,143000.0
2619,152000.0
2620,193000.0
2621,174000.0
2622,178000.0
2623,221000.0
2624,377500.0
2625,360000.0
2626,173000.0
2627,151000.0
2628,345000.0
2629,184750.0
2630,325000.0
2631,501837.0
2632,438780.0
2633,154000.0
2634,180000.0
2635,110500.0
2636,215000.0
2637,125000.0
2638,345000.0
2639,187000.0
2640,135500.0
2641,88000.0
2642,160000.0
2643,88000.0
2644,125000.0
2645,118000.0
2646,83000.0
2647,83000.0
2648,127500.0
2649,141000.0
2650,144152.0
2651,151000.0
2652,385000.0
2653,440000.0
2654,395000.0
2655,440000.0
2656,438780.0
2657,370878.0
2658,303477.0
2659,236000.0
2660,313000.0
2661,319900.0
2662,440000.0
2663,306000.0
2664,319900.0
2665,314813.0
2666,264132.0
2667,178900.0
2668,225000.0
2669,200000.0
2670,236000.0
2671,179540.0
2672,189000.0
2673,189000.0
2674,154000.0
2675,160200.0
2676,225000.0
2677,173000.0
2678,309000.0
2679,280000.0
2680,290000.0
2681,410000.0
2682,315750.0
2683,625000.0
2684,315750.0
2685,290000.0
2686,253000.0
2687,402000.0
2688,225000.0
2689,229456.0
2690,262000.0
2691,208300.0
2692,119200.0
2693,223500.0
2694,126175.0
2695,230000.0
2696,185900.0
2697,181000.0
2698,201000.0
2699,176000.0
2700,153900.0
2701,168500.0
2702,141000.0
2703,112000.0
2704,134450.0
2705,128500.0
2706,135000.0
2707,133500.0
2708,128500.0
2709,140000.0
2710,128500.0
2711,280000.0
2712,341000.0
2713,197000.0
2714,147400.0
2715,177000.0
2716,148800.0
2717,170000.0
2718,209500.0
2719,185000.0
2720,152000.0
2721,156000.0
2722,165150.0
2723,118500.0
2724,138500.0
2725,154500.0
2726,164500.0
2727,145000.0
2728,148000.0
2729,158000.0
2730,136000.0
2731,110000.0
2732,126000.0
2733,157000.0
2734,139900.0
2735,136000.0
2736,126000.0
2737,104900.0
2738,135000.0
2739,148000.0
2740,133500.0
2741,160000.0
2742,167500.0
2743,141000.0
2744,139000.0
2745,135000.0
2746,124500.0
2747,115000.0
2748,159500.0
2749,110000.0
2750,138800.0
2751,118500.0
2752,265979.0
2753,139950.0
2754,239000.0
2755,122900.0
2756,97000.0
2757,91500.0
2758,110000.0
2759,140000.0
2760,105000.0
2761,141000.0
2762,136000.0
2763,160000.0
2764,176000.0
2765,294000.0
2766,133000.0
2767,90000.0
2768,141000.0
2769,135000.0
2770,110000.0
2771,124500.0
2772,126000.0
2773,157500.0
2774,127000.0
2775,127000.0
2776,155000.0
2777,125500.0
2778,127000.0
2779,106000.0
2780,100000.0
2781,109500.0
2782,127500.0
2783,135000.0
2784,112500.0
2785,120500.0
2786,90350.0
2787,154000.0
2788,108500.0
2789,200000.0
2790,128000.0
2791,112500.0
2792,55000.0
2793,89500.0
2794,126000.0
2795,103200.0
2796,132500.0
2797,64500.0
2798,119500.0
2799,122900.0
2800,81000.0
2801,87000.0
2802,127000.0
2803,136905.0
2804,151000.0
2805,133000.0
2806,105000.0
2807,189000.0
2808,165500.0
2809,120000.0
2810,139400.0
2811,160000.0
2812,142500.0
2813,150000.0
2814,143000.0
2815,97000.0
2816,143000.0
2817,116000.0
2818,97000.0
2819,227000.0
2820,102000.0
2821,87000.0
2822,64500.0
2823,272000.0
2824,205000.0
2825,143500.0
2826,128000.0
2827,141000.0
2828,239000.0
2829,207500.0
2830,239799.0
2831,194000.0
2832,177500.0
2833,372500.0
2834,172500.0
2835,201000.0
2836,212000.0
2837,145000.0
2838,160000.0
2839,178000.0
2840,191000.0
2841,195000.0
2842,293077.0
2843,136500.0
2844,171500.0
2845,124500.0
2846,190000.0
2847,176000.0
2848,286000.0
2849,189000.0
2850,339750.0
2851,192500.0
2852,235000.0
2853,339750.0
2854,140000.0
2855,227000.0
2856,196500.0
2857,212000.0
2858,203000.0
2859,112000.0
2860,127500.0
2861,148000.0
2862,215200.0
2863,117500.0
2864,208900.0
2865,145000.0
2866,130000.0
2867,101000.0
2868,139500.0
2869,131000.0
2870,137900.0
2871,108500.0
2872,60000.0
2873,130000.0
2874,64500.0
2875,107500.0
2876,153575.0
2877,125500.0
2878,132500.0
2879,150500.0
2880,90350.0
2881,133000.0
2882,144500.0
2883,164000.0
2884,89500.0
2885,180500.0
2886,225000.0
2887,114500.0
2888,120500.0
2889,39300.0
2890,86000.0
2891,119500.0
2892,79000.0
2893,145000.0
2894,80500.0
2895,275000.0
2896,275000.0
2897,179200.0
2898,169000.0
2899,225000.0
2900,257500.0
2901,186700.0
2902,217000.0
2903,270000.0
2904,314813.0
2905,84500.0
2906,206300.0
2907,115000.0
2908,108000.0
2909,64500.0
2910,80000.0
2911,88000.0
2912,144500.0
2913,130000.0
2914,97000.0
2915,97000.0
2916,106000.0
2917,148000.0
2918,97500.0
2919,339750.0
